Data record time: 2024-03-01 02:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 26/28
Data record time: 2024-03-01 03:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 26/28
Data record time: 2024-03-01 03:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 26/28
Data record time: 2024-03-01 04:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 26/28
Data record time: 2024-03-01 04:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 26/28
Data record time: 2024-03-01 05:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 26/28
Data record time: 2024-03-01 05:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 26/28
Data record time: 2024-03-01 06:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 26/28
Data record time: 2024-03-01 01:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 29/31
Data record time: 2024-03-01 01:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 29/31
Data record time: 2024-03-01 02:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 29/31
Data record time: 2024-03-01 02:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 29/31
Data record time: 2024-03-01 03:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 29/31
Data record time: 2024-03-01 03:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 29/31
Data record time: 2024-03-01 04:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 29/31
Data record time: 2024-03-01 04:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 29/31
Data record time: 2024-03-01 05:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 29/31
Data record time: 2024-03-01 05:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 29/31
Data record time: 2024-03-01 06:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 29/31
Data record time: 2024-03-01 01:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 30/32
Data record time: 2024-03-01 01:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 30/32
Data record time: 2024-03-01 02:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 30/32
Data record time: 2024-03-01 02:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 30/32
Data record time: 2024-03-01 03:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 30/32
Data record time: 2024-03-01 03:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 30/32
Data record time: 2024-03-01 04:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 30/32
Data record time: 2024-03-01 04:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 30/32
Data record time: 2024-03-01 05:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 30/32
Data record time: 2024-03-01 05:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 30/32
Data record time: 2024-03-01 06:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 30/32
Data record time: 2024-03-01 01:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 33/35
Data record time: 2024-03-01 01:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 33/35
Data record time: 2024-03-01 02:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 33/35
Data record time: 2024-03-01 02:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 33/35
Data record time: 2024-03-01 03:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 33/35
Data record time: 2024-03-01 03:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 33/35
Data record time: 2024-03-01 04:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 33/35
Data record time: 2024-03-01 04:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 33/35
Data record time: 2024-03-01 05:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 33/35
Data record time: 2024-03-01 05:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 33/35
Data record time: 2024-03-01 06:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 33/35
Data record time: 2024-03-01 01:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 34/36
Data record time: 2024-03-01 01:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 34/36
Data record time: 2024-03-01 02:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 34/36
Data record time: 2024-03-01 02:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 34/36
Data record time: 2024-03-01 03:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 34/36
Data record time: 2024-03-01 03:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 34/36
Data record time: 2024-03-01 04:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 34/36
Data record time: 2024-03-01 04:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 34/36
Data record time: 2024-03-01 05:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 34/36
Data record time: 2024-03-01 05:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 34/36
Data record time: 2024-03-01 06:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 34/36
Data record time: 2024-03-01 01:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 37/39
Data record time: 2024-03-01 01:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 37/39
Data record time: 2024-03-01 02:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 37/39
Data record time: 2024-03-01 02:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 37/39
Data record time: 2024-03-01 03:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 37/39
Data record time: 2024-03-01 03:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 37/39
Data record time: 2024-03-01 04:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 37/39
Data record time: 2024-03-01 04:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 37/39
Data record time: 2024-03-01 05:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 37/39
Data record time: 2024-03-01 05:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 37/39
Data record time: 2024-03-01 06:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 37/39
Data record time: 2024-03-01 01:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 38/40
Data record time: 2024-03-01 01:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 38/40
Data record time: 2024-03-01 02:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 38/40
Data record time: 2024-03-01 02:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 38/40
Data record time: 2024-03-01 03:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 38/40
Data record time: 2024-03-01 03:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 38/40
Data record time: 2024-03-01 04:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 38/40
Data record time: 2024-03-01 04:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 38/40
Data record time: 2024-03-01 05:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 38/40
Data record time: 2024-03-01 05:30:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 38/40
Data record time: 2024-03-01 06:00:00,Measured electricty: 0,RPP: RPP-A-1-1,Breaker: 38/40
Data record time: 2024-03-01 01:00:00,Measured electricty: 11.7,RPP: RPP-A-1-1,Breaker: 5/7
Data record time: 2024-03-01 01:30:00,Measured electricty: 12.43,RPP: RPP-A-1-1,Breaker: 5/7
Data record time: 2024-03-01 02:00:00,Measured electricty: 12.58,RPP: RPP-A-1-1,Breaker: 5/7
Data record time: 2024-03-01 02:30:00,Measured electricty: 13.03,RPP: RPP-A-1-1,Breaker: 5/7
Data record time: 2024-03-01 03:00:00,Measured electricty: 12.2,RPP: RPP-A-1-1,Breaker: 5/7
Data record time: 2024-03-01 03:30:00,Measured electricty: 11.95,RPP: RPP-A-1-1,Breaker: 5/7
Data record time: 2024-03-01 04:00:00,Measured electricty: 12.63,RPP: RPP-A-1-1,Breaker: 5/7
Data record time: 2024-03-01 04:30:00,Measured electricty: 11.71,RPP: RPP-A-1-1,Breaker: 5/7
Data record time: 2024-03-01 05:00:00,Measured electricty: 11.59,RPP: RPP-A-1-1,Breaker: 5/7
Data record time: 2024-03-01 05:30:00,Measured electricty: 11.51,RPP: RPP-A-1-1,Breaker: 5/7
Data record time: 2024-03-01 06:00:00,Measured electricty: 10.8,RPP: RPP-A-1-1,Breaker: 5/7
Data record time: 2024-03-01 01:00:00,Measured electricty: 1,RPP: RPP-A-1-1,Breaker: 6/8
Data record time: 2024-03-01 01:30:00,Measured electricty: 1,RPP: RPP-A-1-1,Breaker: 6/8
Data record time: 2024-03-01 02:00:00,Measured electricty: 0.99,RPP: RPP-A-1-1,Breaker: 6/8
Data record time: 2024-03-01 02:30:00,Measured electricty: 1,RPP: RPP-A-1-1,Breaker: 6/8
Data record time: 2024-03-01 03:00:00,Measured electricty: 1,RPP: RPP-A-1-1,Breaker: 6/8
Data record time: 2024-03-01 03:30:00,Measured electricty: 0.99,RPP: RPP-A-1-1,Breaker: 6/8
Data record time: 2024-03-01 04:00:00,Measured electricty: 1.01,RPP: RPP-A-1-1,Breaker: 6/8
Data record time: 2024-03-01 04:30:00,Measured electricty: 1.01,RPP: RPP-A-1-1,Breaker: 6/8
Data record time: 2024-03-01 05:00:00,Measured electricty: 1,RPP: RPP-A-1-1,Breaker: 6/8
Data record time: 2024-03-01 05:30:00,Measured electricty: 1,RPP: RPP-A-1-1,Breaker: 6/8
Data record time: 2024-03-01 06:00:00,Measured electricty: 1.01,RPP: RPP-A-1-1,Breaker: 6/8
Data record time: 2024-03-01 01:00:00,Measured electricty: 1.05,RPP: RPP-A-1-1,Breaker: 9/11
Data record time: 2024-03-01 01:30:00,Measured electricty: 1.04,RPP: RPP-A-1-1,Breaker: 9/11
Data record time: 2024-03-01 02:00:00,Measured electricty: 1.03,RPP: RPP-A-1-1,Breaker: 9/11
Data record time: 2024-03-01 02:30:00,Measured electricty: 1.05,RPP: RPP-A-1-1,Breaker: 9/11
Data record time: 2024-03-01 03:00:00,Measured electricty: 1,RPP: RPP-A-1-1,Breaker: 9/11
Data record time: 2024-03-01 03:30:00,Measured electricty: 1.05,RPP: RPP-A-1-1,Breaker: 9/11
Data record time: 2024-03-01 04:00:00,Measured electricty: 1.06,RPP: RPP-A-1-1,Breaker: 9/11
Data record time: 2024-03-01 04:30:00,Measured electricty: 1.04,RPP: RPP-A-1-1,Breaker: 9/11
Data record time: 2024-03-01 05:00:00,Measured electricty: 1.05,RPP: RPP-A-1-1,Breaker: 9/11
Data record time: 2024-03-01 05:30:00,Measured electricty: 1.04,RPP: RPP-A-1-1,Breaker: 9/11
Data record time: 2024-03-01 06:00:00,Measured electricty: 1.05,RPP: RPP-A-1-1,Breaker: 9/11
Data record time: 2024-03-01 01:00:00,Measured electricty: 0,RPP: RPP-A-1-2,Breaker: 1/3
Data record time: 2024-03-01 01:30:00,Measured electricty: 1.15,RPP: RPP-A-1-2,Breaker: 1/3
Data record time: 2024-03-01 02:00:00,Measured electricty: 0,RPP: RPP-A-1-2,Breaker: 1/3
Data record time: 2024-03-01 02:30:00,Measured electricty: 0,RPP: RPP-A-1-2,Breaker: 1/3
Data record time: 2024-03-01 03:00:00,Measured electricty: 0,RPP: RPP-A-1-2,Breaker: 1/3
Data record time: 2024-03-01 03:30:00,Measured electricty: 0,RPP: RPP-A-1-2,Breaker: 1/3
Data record time: 2024-03-01 04:00:00,Measured electricty: 0,RPP: RPP-A-1-2,Breaker: 1/3
Data record time: 2024-03-01 04:30:00,Measured electricty: 0,RPP: RPP-A-1-2,Breaker: 1/3
Data record time: 2024-03-01 05:00:00,Measured electricty: 0,RPP: RPP-A-1-2,Breaker: 1/3
Data record time: 2024-03-01 05:30:00,Measured electricty: 0,RPP: RPP-A-1-2,Breaker: 1/3
Data record time: 2024-03-01 06:00:00,Measured electricty: 0,RPP: RPP-A-1-2,Breaker: 1/3
Data record time: 2024-03-01 01:00:00,Measured electricty: 0.16,RPP: RPP-A-1-2,Breaker: 10/12
Data record time: 2024-03-01 01:30:00,Measured electricty: 0.17,RPP: RPP-A-1-2,Breaker: 10/12
Data record time: 2024-03-01 02:00:00,Measured electricty: 0.17,RPP: RPP-A-1-2,Breaker: 10/12
Data record time: 2024-03-01 02:30:00,Measured electricty: 0.16,RPP: RPP-A-1-2,Breaker: 10/12
Data record time: 2024-03-01 03:00:00,Measured electricty: 0.17,RPP: RPP-A-1-2,Breaker: 10/12
Data record time: 2024-03-01 03:30:00,Measured electricty: 0.17,RPP: RPP-A-1-2,Breaker: 10/12
Data record time: 2024-03-01 04:00:00,Measured electricty: 0.17,RPP: RPP-A-1-2,Breaker: 10/12
